docIdx	label
B3458	rec.sport.baseball
B3459	rec.sport.baseball
B346	comp.graphics
B3460	rec.sport.baseball
B3461	rec.sport.baseball
B3462	rec.sport.baseball
B3463	rec.sport.baseball
B3464	rec.sport.baseball
B3465	rec.sport.baseball
B3466	rec.sport.baseball
B3467	rec.sport.baseball
B3468	rec.sport.baseball
B3469	rec.sport.baseball
B347	comp.graphics
B3470	rec.sport.baseball
B3471	rec.sport.baseball
B3472	rec.sport.baseball
B3473	rec.sport.baseball
B3474	rec.sport.baseball
B3475	rec.sport.baseball
B3476	rec.sport.baseball
B3477	rec.sport.baseball
B3478	rec.sport.baseball
B3479	rec.sport.baseball
B348	comp.graphics
B3480	rec.sport.baseball
B3481	rec.sport.baseball
B3482	rec.sport.baseball
B3483	rec.sport.baseball
B3484	rec.sport.baseball
B3485	rec.sport.baseball
B3486	rec.sport.baseball
B3487	rec.sport.baseball
B3488	rec.sport.baseball
B3489	rec.sport.baseball
B349	comp.graphics
B3490	rec.sport.baseball
B3491	rec.sport.baseball
B3492	rec.sport.baseball
B3493	rec.sport.baseball
B3494	rec.sport.baseball
B3495	rec.sport.baseball
B3496	rec.sport.baseball
B3497	rec.sport.baseball
B3498	rec.sport.baseball
B3499	rec.sport.baseball
B35	alt.atheism
B350	comp.graphics
B3500	rec.sport.baseball
B3501	rec.sport.baseball
B3502	rec.sport.baseball
B3503	rec.sport.baseball
B3504	rec.sport.baseball
B3505	rec.sport.baseball
B3506	rec.sport.baseball
B3507	rec.sport.baseball
B3508	rec.sport.baseball
B3509	rec.sport.baseball
B351	comp.graphics
B3510	rec.sport.baseball
B3511	rec.sport.baseball
B3512	rec.sport.baseball
B3513	rec.sport.baseball
B3514	rec.sport.baseball
B3515	rec.sport.baseball
B3516	rec.sport.baseball
B3517	rec.sport.baseball
B3518	rec.sport.baseball
B3519	rec.sport.baseball
B352	comp.graphics
B3520	rec.sport.baseball
B3521	rec.sport.baseball
B3522	rec.sport.baseball
B3523	rec.sport.baseball
B3524	rec.sport.baseball
B3525	rec.sport.baseball
B3526	rec.sport.baseball
B3527	rec.sport.baseball
B3528	rec.sport.baseball
B3529	rec.sport.baseball
B353	comp.graphics
B3530	rec.sport.baseball
B3531	rec.sport.baseball
B3532	rec.sport.baseball
B3533	rec.sport.baseball
B3534	rec.sport.baseball
B3535	rec.sport.baseball
B3536	rec.sport.baseball
B3537	rec.sport.baseball
B3538	rec.sport.baseball
B3539	rec.sport.baseball
B354	comp.graphics
B3540	rec.sport.baseball
B3541	rec.sport.baseball
B3542	rec.sport.baseball
B3543	rec.sport.baseball
B3544	rec.sport.baseball
B3545	rec.sport.baseball
B3546	rec.sport.baseball
B3547	rec.sport.baseball
B3548	rec.sport.baseball
B3549	rec.sport.baseball
B355	comp.graphics
B3550	rec.sport.baseball
B3551	rec.sport.baseball
B3552	rec.sport.baseball
B3553	rec.sport.baseball
B3554	rec.sport.baseball
B3555	rec.sport.baseball
B3556	rec.sport.baseball
B3557	rec.sport.baseball
B3558	rec.sport.baseball
B3559	rec.sport.baseball
B356	comp.graphics
B3560	rec.sport.baseball
B3561	rec.sport.baseball
B3562	rec.sport.baseball
B3563	rec.sport.baseball
B3564	rec.sport.baseball
B3565	rec.sport.baseball
B3566	rec.sport.baseball
B3567	rec.sport.baseball
B3568	rec.sport.baseball
B3569	rec.sport.baseball
B357	comp.graphics
B3570	rec.sport.baseball
B3571	rec.sport.baseball
B3572	rec.sport.baseball
B3573	rec.sport.baseball
B3574	rec.sport.baseball
B3575	rec.sport.baseball
B3576	rec.sport.baseball
B3577	rec.sport.baseball
B3578	rec.sport.baseball
B3579	rec.sport.baseball
B358	comp.graphics
B3580	rec.sport.baseball
B3581	rec.sport.baseball
B3582	rec.sport.baseball
B3583	rec.sport.baseball
B3584	rec.sport.baseball
B3585	rec.sport.baseball
B3586	rec.sport.baseball
B3587	rec.sport.baseball
B3588	rec.sport.baseball
B3589	rec.sport.baseball
B359	comp.graphics
B3590	rec.sport.baseball
B3591	rec.sport.baseball
B3592	rec.sport.baseball
B3593	rec.sport.baseball
B3594	rec.sport.baseball
B3595	rec.sport.baseball
B3596	rec.sport.baseball
B3597	rec.sport.baseball
B3598	rec.sport.baseball
B3599	rec.sport.baseball
B36	alt.atheism
B360	comp.graphics
B3600	rec.sport.baseball
B3601	rec.sport.baseball
B3602	rec.sport.baseball
B3603	rec.sport.baseball
B3604	rec.sport.baseball
B3605	rec.sport.baseball
B3606	rec.sport.baseball
B3607	rec.sport.baseball
B3608	rec.sport.baseball
B3609	rec.sport.baseball
B361	comp.graphics
B3610	rec.sport.baseball
B3611	rec.sport.baseball
B3612	rec.sport.baseball
B3613	rec.sport.baseball
B3614	rec.sport.baseball
B3615	rec.sport.baseball
B3616	rec.sport.baseball
B3617	rec.sport.baseball
B3618	rec.sport.baseball
B3619	rec.sport.baseball
B362	comp.graphics
B3620	rec.sport.baseball
B3621	rec.sport.baseball
B3622	rec.sport.baseball
B3623	rec.sport.baseball
B3624	rec.sport.baseball
B3625	rec.sport.baseball
B3626	rec.sport.baseball
B3627	rec.sport.baseball
B3628	rec.sport.baseball
B3629	rec.sport.baseball
B363	comp.graphics
B3630	rec.sport.baseball
B3631	rec.sport.baseball
B3632	rec.sport.baseball
B3633	rec.sport.baseball
B3634	rec.sport.baseball
B3635	rec.sport.baseball
B3636	rec.sport.baseball
B3637	rec.sport.baseball
B3638	rec.sport.baseball
B3639	rec.sport.baseball
B364	comp.graphics
B3640	rec.sport.baseball
B3641	rec.sport.baseball
B3642	rec.sport.baseball
B3643	rec.sport.baseball
B3644	rec.sport.baseball
B3645	rec.sport.baseball
B3646	rec.sport.baseball
B3647	rec.sport.baseball
B3648	rec.sport.baseball
B3649	rec.sport.baseball
B365	comp.graphics
B3650	rec.sport.baseball
B3651	rec.sport.baseball
B3652	rec.sport.baseball
B3653	rec.sport.baseball
B3654	rec.sport.baseball
B3655	rec.sport.baseball
B3656	rec.sport.baseball
B3657	rec.sport.baseball
B3658	rec.sport.baseball
B3659	rec.sport.baseball
B366	comp.graphics
B3660	rec.sport.baseball
B3661	rec.sport.baseball
B3662	rec.sport.baseball
B3663	rec.sport.baseball
B3664	rec.sport.baseball
B3665	rec.sport.baseball
B3666	rec.sport.baseball
B3667	rec.sport.baseball
B3668	rec.sport.baseball
B3669	rec.sport.baseball
B367	comp.graphics
B3670	rec.sport.baseball
B3671	rec.sport.baseball
B3672	rec.sport.baseball
B3673	rec.sport.baseball
B3674	rec.sport.baseball
B3675	rec.sport.baseball
B3676	rec.sport.baseball
B3677	rec.sport.baseball
B3678	rec.sport.baseball
B3679	rec.sport.baseball
B368	comp.graphics
B3680	rec.sport.baseball
B3681	rec.sport.baseball
B3682	rec.sport.baseball
B3683	rec.sport.baseball
B3684	rec.sport.baseball
B3685	rec.sport.baseball
B3686	rec.sport.baseball
B3687	rec.sport.baseball
B3688	rec.sport.baseball
B3689	rec.sport.baseball
B369	comp.graphics
B3690	rec.sport.baseball
B3691	rec.sport.baseball
B3692	rec.sport.baseball
B3693	rec.sport.baseball
B3694	rec.sport.baseball
B3695	rec.sport.baseball
B3696	rec.sport.baseball
B3697	rec.sport.baseball
B3698	rec.sport.baseball
B3699	rec.sport.baseball
B37	alt.atheism
B370	comp.graphics
B3700	rec.sport.baseball
B3701	rec.sport.baseball
B3702	rec.sport.baseball
B3703	rec.sport.baseball
B3704	rec.sport.baseball
B3705	rec.sport.baseball
B3706	rec.sport.baseball
B3707	rec.sport.baseball
B3708	rec.sport.baseball
B3709	rec.sport.baseball
B371	comp.graphics
B3710	rec.sport.baseball
B3711	rec.sport.baseball
B3712	rec.sport.baseball
B3713	rec.sport.baseball
B3714	rec.sport.baseball
B3715	rec.sport.baseball
B3716	rec.sport.baseball
B3717	rec.sport.baseball
B3718	rec.sport.baseball
B3719	rec.sport.baseball
B372	comp.graphics
B3720	rec.sport.baseball
B3721	rec.sport.baseball
B3722	rec.sport.baseball
B3723	rec.sport.baseball
B3724	rec.sport.baseball
B3725	rec.sport.baseball
B3726	rec.sport.baseball
B3727	rec.sport.baseball
B3728	rec.sport.baseball
B3729	rec.sport.baseball
B373	comp.graphics
B3730	rec.sport.baseball
B3731	rec.sport.baseball
B3732	rec.sport.baseball
B3733	rec.sport.baseball
B3734	rec.sport.baseball
B3735	rec.sport.baseball
B3736	rec.sport.baseball
B3737	rec.sport.baseball
B3738	rec.sport.baseball
B3739	rec.sport.baseball
B374	comp.graphics
B3740	rec.sport.baseball
B3741	rec.sport.baseball
B3742	rec.sport.baseball
B3743	rec.sport.baseball
B3744	rec.sport.baseball
B3745	rec.sport.baseball
B3746	rec.sport.baseball
B3747	rec.sport.baseball
B3748	rec.sport.baseball
B3749	rec.sport.baseball
B375	comp.graphics
B3750	rec.sport.baseball
B3751	rec.sport.baseball
B3752	rec.sport.baseball
B3753	rec.sport.baseball
B3754	rec.sport.baseball
B3755	rec.sport.baseball
B3756	rec.sport.baseball
B3757	rec.sport.baseball
B3758	rec.sport.baseball
B3759	rec.sport.baseball
B376	comp.graphics
B3760	rec.sport.baseball
B3761	rec.sport.baseball
B3762	rec.sport.baseball
B3763	rec.sport.baseball
B3764	rec.sport.baseball
B3765	rec.sport.baseball
B3766	rec.sport.baseball
B3767	rec.sport.baseball
B3768	rec.sport.baseball
B3769	rec.sport.baseball
B377	comp.graphics
B3770	rec.sport.baseball
B3771	rec.sport.baseball
B3772	rec.sport.baseball
B3773	rec.sport.baseball
B3774	rec.sport.baseball
B3775	rec.sport.baseball
B3776	rec.sport.baseball
B3777	rec.sport.baseball
B3778	rec.sport.baseball
B3779	rec.sport.baseball
B378	comp.graphics
B3780	rec.sport.baseball
B3781	rec.sport.baseball
B3782	rec.sport.baseball
B3783	rec.sport.baseball
B3784	rec.sport.baseball
B3785	rec.sport.baseball
B3786	rec.sport.baseball
B3787	rec.sport.baseball
B3788	rec.sport.baseball
B3789	rec.sport.baseball
B379	comp.graphics
B3790	rec.sport.baseball
B3791	rec.sport.baseball
B3792	rec.sport.baseball
B3793	rec.sport.baseball
B3794	rec.sport.baseball
B3795	rec.sport.baseball
B3796	rec.sport.baseball
B3797	rec.sport.baseball
B3798	rec.sport.baseball
B3799	rec.sport.baseball
B38	alt.atheism
B380	comp.graphics
B3800	rec.sport.baseball
B3801	rec.sport.baseball
B3802	rec.sport.baseball
B3803	rec.sport.baseball
B3804	rec.sport.baseball
B3805	rec.sport.baseball
B3806	rec.sport.baseball
B3807	rec.sport.baseball
B3808	rec.sport.baseball
B3809	rec.sport.baseball
B381	comp.graphics
B3810	rec.sport.baseball
B3811	rec.sport.baseball
B3812	rec.sport.baseball
B3813	rec.sport.baseball
B3814	rec.sport.baseball
B3815	rec.sport.baseball
B3816	rec.sport.baseball
B3817	rec.sport.baseball
B3818	rec.sport.baseball
B3819	rec.sport.baseball
B382	comp.graphics
B3820	rec.sport.baseball
B3821	rec.sport.baseball
B3822	rec.sport.baseball
B3823	rec.sport.baseball
B3824	rec.sport.baseball
B3825	rec.sport.baseball
B3826	rec.sport.baseball
B3827	rec.sport.baseball
B3828	rec.sport.baseball
B3829	rec.sport.baseball
B383	comp.graphics
B3830	rec.sport.baseball
B3831	rec.sport.baseball
B3832	rec.sport.baseball
B3833	rec.sport.baseball
B3834	rec.sport.baseball
B3835	rec.sport.hockey
B3836	rec.sport.hockey
B3837	rec.sport.hockey
B3838	rec.sport.hockey
B3839	rec.sport.hockey
B384	comp.graphics
B3840	rec.sport.hockey
B3841	rec.sport.hockey
B3842	rec.sport.hockey
B3843	rec.sport.hockey
B3844	rec.sport.hockey
B3845	rec.sport.hockey
B3846	rec.sport.hockey
B3847	rec.sport.hockey
B3848	rec.sport.hockey
B3849	rec.sport.hockey
B385	comp.graphics
B3850	rec.sport.hockey
B3851	rec.sport.hockey
B3852	rec.sport.hockey
B3853	rec.sport.hockey
B3854	rec.sport.hockey
B3855	rec.sport.hockey
B3856	rec.sport.hockey
B3857	rec.sport.hockey
B3858	rec.sport.hockey
B3859	rec.sport.hockey
B386	comp.graphics
B3860	rec.sport.hockey
B3861	rec.sport.hockey
B3862	rec.sport.hockey
B3863	rec.sport.hockey
B3864	rec.sport.hockey
B3865	rec.sport.hockey
B3866	rec.sport.hockey
B3867	rec.sport.hockey
B3868	rec.sport.hockey
B3869	rec.sport.hockey
B387	comp.graphics
B3870	rec.sport.hockey
B3871	rec.sport.hockey
B3872	rec.sport.hockey
B3873	rec.sport.hockey
B3874	rec.sport.hockey
B3875	rec.sport.hockey
B3876	rec.sport.hockey
B3877	rec.sport.hockey
B3878	rec.sport.hockey
B3879	rec.sport.hockey
B388	comp.graphics
B3880	rec.sport.hockey
B3881	rec.sport.hockey
B3882	rec.sport.hockey
B3883	rec.sport.hockey
B3884	rec.sport.hockey
B3885	rec.sport.hockey
B3886	rec.sport.hockey
B3887	rec.sport.hockey
B3888	rec.sport.hockey
B3889	rec.sport.hockey
B389	comp.graphics
B3890	rec.sport.hockey
B3891	rec.sport.hockey
B3892	rec.sport.hockey
B3893	rec.sport.hockey
B3894	rec.sport.hockey
B3895	rec.sport.hockey
B3896	rec.sport.hockey
B3897	rec.sport.hockey
B3898	rec.sport.hockey
B3899	rec.sport.hockey
B39	alt.atheism
B390	comp.graphics
B3900	rec.sport.hockey
B3901	rec.sport.hockey
B3902	rec.sport.hockey
B3903	rec.sport.hockey
B3904	rec.sport.hockey
B3905	rec.sport.hockey
B3906	rec.sport.hockey
B3907	rec.sport.hockey
B3908	rec.sport.hockey
B3909	rec.sport.hockey
B391	comp.graphics
B3910	rec.sport.hockey
B3911	rec.sport.hockey
B3912	rec.sport.hockey
B3913	rec.sport.hockey
B3914	rec.sport.hockey
B3915	rec.sport.hockey
B3916	rec.sport.hockey
B3917	rec.sport.hockey
B3918	rec.sport.hockey
B3919	rec.sport.hockey
B392	comp.graphics
B3920	rec.sport.hockey
B3921	rec.sport.hockey
B3922	rec.sport.hockey
B3923	rec.sport.hockey
B3924	rec.sport.hockey
B3925	rec.sport.hockey
B3926	rec.sport.hockey
B3927	rec.sport.hockey
B3928	rec.sport.hockey
B3929	rec.sport.hockey
B393	comp.graphics
B3930	rec.sport.hockey
B3931	rec.sport.hockey
B3932	rec.sport.hockey
B3933	rec.sport.hockey
B3934	rec.sport.hockey
B3935	rec.sport.hockey
B3936	rec.sport.hockey
B3937	rec.sport.hockey
B3938	rec.sport.hockey
B3939	rec.sport.hockey
B394	comp.graphics
B3940	rec.sport.hockey
B3941	rec.sport.hockey
B3942	rec.sport.hockey
B3943	rec.sport.hockey
B3944	rec.sport.hockey
B3945	rec.sport.hockey
B3946	rec.sport.hockey
B3947	rec.sport.hockey
B3948	rec.sport.hockey
B3949	rec.sport.hockey
B395	comp.graphics
B3950	rec.sport.hockey
B3951	rec.sport.hockey
B3952	rec.sport.hockey
B3953	rec.sport.hockey
B3954	rec.sport.hockey
B3955	rec.sport.hockey
B3956	rec.sport.hockey
B3957	rec.sport.hockey
B3958	rec.sport.hockey
B3959	rec.sport.hockey
B396	comp.graphics
B3960	rec.sport.hockey
B3961	rec.sport.hockey
B3962	rec.sport.hockey
B3963	rec.sport.hockey
B3964	rec.sport.hockey
B3965	rec.sport.hockey
B3966	rec.sport.hockey
B3967	rec.sport.hockey
B3968	rec.sport.hockey
B3969	rec.sport.hockey
B397	comp.graphics
B3970	rec.sport.hockey
B3971	rec.sport.hockey
B3972	rec.sport.hockey
B3973	rec.sport.hockey
B3974	rec.sport.hockey
B3975	rec.sport.hockey
B3976	rec.sport.hockey
B3977	rec.sport.hockey
B3978	rec.sport.hockey
B3979	rec.sport.hockey
B398	comp.graphics
B3980	rec.sport.hockey
B3981	rec.sport.hockey
B3982	rec.sport.hockey
B3983	rec.sport.hockey
B3984	rec.sport.hockey
B3985	rec.sport.hockey
B3986	rec.sport.hockey
B3987	rec.sport.hockey
B3988	rec.sport.hockey
B3989	rec.sport.hockey
B399	comp.graphics
B3990	rec.sport.hockey
B3991	rec.sport.hockey
B3992	rec.sport.hockey
B3993	rec.sport.hockey
B3994	rec.sport.hockey
B3995	rec.sport.hockey
B3996	rec.sport.hockey
B3997	rec.sport.hockey
B3998	rec.sport.hockey
B3999	rec.sport.hockey
B4	alt.atheism
B40	alt.atheism
B400	comp.graphics
B4000	rec.sport.hockey
B4001	rec.sport.hockey
B4002	rec.sport.hockey
B4003	rec.sport.hockey
B4004	rec.sport.hockey
B4005	rec.sport.hockey
B4006	rec.sport.hockey
B4007	rec.sport.hockey
B4008	rec.sport.hockey
B4009	rec.sport.hockey
B401	comp.graphics
B4010	rec.sport.hockey
B4011	rec.sport.hockey
B4012	rec.sport.hockey
B4013	rec.sport.hockey
B4014	rec.sport.hockey
B4015	rec.sport.hockey
B4016	rec.sport.hockey
B4017	rec.sport.hockey
B4018	rec.sport.hockey
B4019	rec.sport.hockey
B402	comp.graphics
B4020	rec.sport.hockey
B4021	rec.sport.hockey
B4022	rec.sport.hockey
B4023	rec.sport.hockey
B4024	rec.sport.hockey
B4025	rec.sport.hockey
B4026	rec.sport.hockey
B4027	rec.sport.hockey
B4028	rec.sport.hockey
B4029	rec.sport.hockey
B403	comp.graphics
B4030	rec.sport.hockey
B4031	rec.sport.hockey
B4032	rec.sport.hockey
B4033	rec.sport.hockey
B4034	rec.sport.hockey
B4035	rec.sport.hockey
B4036	rec.sport.hockey
B4037	rec.sport.hockey
B4038	rec.sport.hockey
B4039	rec.sport.hockey
B404	comp.graphics
B4040	rec.sport.hockey
B4041	rec.sport.hockey
B4042	rec.sport.hockey
B4043	rec.sport.hockey
B4044	rec.sport.hockey
B4045	rec.sport.hockey
B4046	rec.sport.hockey
B4047	rec.sport.hockey
B4048	rec.sport.hockey
B4049	rec.sport.hockey
B405	comp.graphics
B4050	rec.sport.hockey
B4051	rec.sport.hockey
B4052	rec.sport.hockey
B4053	rec.sport.hockey
B4054	rec.sport.hockey
B4055	rec.sport.hockey
B4056	rec.sport.hockey
B4057	rec.sport.hockey
B4058	rec.sport.hockey
B4059	rec.sport.hockey
B406	comp.graphics
B4060	rec.sport.hockey
B4061	rec.sport.hockey
B4062	rec.sport.hockey
B4063	rec.sport.hockey
B4064	rec.sport.hockey
B4065	rec.sport.hockey
B4066	rec.sport.hockey
B4067	rec.sport.hockey
B4068	rec.sport.hockey
B4069	rec.sport.hockey
B407	comp.graphics
B4070	rec.sport.hockey
B4071	rec.sport.hockey
B4072	rec.sport.hockey
B4073	rec.sport.hockey
B4074	rec.sport.hockey
B4075	rec.sport.hockey
B4076	rec.sport.hockey
B4077	rec.sport.hockey
B4078	rec.sport.hockey
B4079	rec.sport.hockey
B408	comp.graphics
B4080	rec.sport.hockey
B4081	rec.sport.hockey
B4082	rec.sport.hockey
B4083	rec.sport.hockey
B4084	rec.sport.hockey
B4085	rec.sport.hockey
B4086	rec.sport.hockey
B4087	rec.sport.hockey
B4088	rec.sport.hockey
B4089	rec.sport.hockey
B409	comp.graphics
B4090	rec.sport.hockey
B4091	rec.sport.hockey
B4092	rec.sport.hockey
B4093	rec.sport.hockey
B4094	rec.sport.hockey
B4095	rec.sport.hockey
B4096	rec.sport.hockey
B4097	rec.sport.hockey
B4098	rec.sport.hockey
B4099	rec.sport.hockey
B41	alt.atheism
B410	comp.graphics
B4100	rec.sport.hockey
B4101	rec.sport.hockey
B4102	rec.sport.hockey
B4103	rec.sport.hockey
B4104	rec.sport.hockey
B4105	rec.sport.hockey
B4106	rec.sport.hockey
B4107	rec.sport.hockey
B4108	rec.sport.hockey
B4109	rec.sport.hockey
B411	comp.graphics
B4110	rec.sport.hockey
B4111	rec.sport.hockey
B4112	rec.sport.hockey
B4113	rec.sport.hockey
B4114	rec.sport.hockey
B4115	rec.sport.hockey
B4116	rec.sport.hockey
B4117	rec.sport.hockey
B4118	rec.sport.hockey
B4119	rec.sport.hockey
B412	comp.graphics
B4120	rec.sport.hockey
B4121	rec.sport.hockey
B4122	rec.sport.hockey
B4123	rec.sport.hockey
B4124	rec.sport.hockey
B4125	rec.sport.hockey
B4126	rec.sport.hockey
B4127	rec.sport.hockey
B4128	rec.sport.hockey
B4129	rec.sport.hockey
B413	comp.graphics
B4130	rec.sport.hockey
B4131	rec.sport.hockey
B4132	rec.sport.hockey
B4133	rec.sport.hockey
B4134	rec.sport.hockey
B4135	rec.sport.hockey
B4136	rec.sport.hockey
B4137	rec.sport.hockey
B4138	rec.sport.hockey
B4139	rec.sport.hockey
B414	comp.graphics
B4140	rec.sport.hockey
B4141	rec.sport.hockey
B4142	rec.sport.hockey
B4143	rec.sport.hockey
B4144	rec.sport.hockey
B4145	rec.sport.hockey
B4146	rec.sport.hockey
B4147	rec.sport.hockey
B4148	rec.sport.hockey
B4149	rec.sport.hockey
B415	comp.graphics
B4150	rec.sport.hockey
B4151	rec.sport.hockey
B4152	rec.sport.hockey
B4153	rec.sport.hockey
B4154	rec.sport.hockey
B4155	rec.sport.hockey
B4156	rec.sport.hockey
B4157	rec.sport.hockey
B4158	rec.sport.hockey
B4159	rec.sport.hockey
B416	comp.graphics
B4160	rec.sport.hockey
B4161	rec.sport.hockey
B4162	rec.sport.hockey
B4163	rec.sport.hockey
B4164	rec.sport.hockey
B4165	rec.sport.hockey
B4166	rec.sport.hockey
B4167	rec.sport.hockey
B4168	rec.sport.hockey
B4169	rec.sport.hockey
B417	comp.graphics
B4170	rec.sport.hockey
B4171	rec.sport.hockey
B4172	rec.sport.hockey
B4173	rec.sport.hockey
B4174	rec.sport.hockey
B4175	rec.sport.hockey
B4176	rec.sport.hockey
B4177	rec.sport.hockey
B4178	rec.sport.hockey
B4179	rec.sport.hockey
B418	comp.graphics
B4180	rec.sport.hockey
B4181	rec.sport.hockey
B4182	rec.sport.hockey
B4183	rec.sport.hockey
B4184	rec.sport.hockey
B4185	rec.sport.hockey
B4186	rec.sport.hockey
B4187	rec.sport.hockey
B4188	rec.sport.hockey
B4189	rec.sport.hockey
B419	comp.graphics
B4190	rec.sport.hockey
B4191	rec.sport.hockey
B4192	rec.sport.hockey
B4193	rec.sport.hockey
B4194	rec.sport.hockey
B4195	rec.sport.hockey
B4196	rec.sport.hockey
B4197	rec.sport.hockey
B4198	rec.sport.hockey
B4199	rec.sport.hockey
B42	alt.atheism
B420	comp.graphics
B4200	rec.sport.hockey
B4201	rec.sport.hockey
B4202	rec.sport.hockey
B4203	rec.sport.hockey
B4204	rec.sport.hockey
B4205	rec.sport.hockey
B4206	rec.sport.hockey
B4207	rec.sport.hockey
B4208	rec.sport.hockey
B4209	rec.sport.hockey
B421	comp.graphics
B4210	rec.sport.hockey
B4211	rec.sport.hockey
B4212	rec.sport.hockey
B4213	rec.sport.hockey
B4214	rec.sport.hockey
B4215	rec.sport.hockey
B4216	rec.sport.hockey
B4217	rec.sport.hockey
B4218	rec.sport.hockey
B4219	rec.sport.hockey
B422	comp.graphics
B4220	rec.sport.hockey
B4221	rec.sport.hockey
B4222	rec.sport.hockey
B4223	rec.sport.hockey
B4224	rec.sport.hockey
B4225	rec.sport.hockey
B4226	rec.sport.hockey
B4227	rec.sport.hockey
B4228	rec.sport.hockey
B4229	rec.sport.hockey
B423	comp.graphics
B4230	rec.sport.hockey
B4231	rec.sport.hockey
B4232	rec.sport.hockey
B4233	rec.sport.hockey
B4234	sci.crypt
B4235	sci.crypt
B4236	sci.crypt
B4237	sci.crypt
B4238	sci.crypt
B4239	sci.crypt
B424	comp.graphics
B4240	sci.crypt
B4241	sci.crypt
B4242	sci.crypt
B4243	sci.crypt
B4244	sci.crypt
B4245	sci.crypt
B4246	sci.crypt
B4247	sci.crypt
B4248	sci.crypt
B4249	sci.crypt
B425	comp.graphics
B4250	sci.crypt
B4251	sci.crypt
B4252	sci.crypt
B4253	sci.crypt
B4254	sci.crypt
B4255	sci.crypt
B4256	sci.crypt
B4257	sci.crypt
B4258	sci.crypt
B4259	sci.crypt
B426	comp.graphics
B4260	sci.crypt
B4261	sci.crypt
B4262	sci.crypt
B4263	sci.crypt
B4264	sci.crypt
B4265	sci.crypt
B4266	sci.crypt
B4267	sci.crypt
B4268	sci.crypt
B4269	sci.crypt
B427	comp.graphics
B4270	sci.crypt
B4271	sci.crypt
B4272	sci.crypt
B4273	sci.crypt
B4274	sci.crypt
B4275	sci.crypt
B4276	sci.crypt
B4277	sci.crypt
B4278	sci.crypt
B4279	sci.crypt
B428	comp.graphics
B4280	sci.crypt
B4281	sci.crypt
B4282	sci.crypt
B4283	sci.crypt
B4284	sci.crypt
B4285	sci.crypt
B4286	sci.crypt
B4287	sci.crypt
B4288	sci.crypt
B4289	sci.crypt
B429	comp.graphics
B4290	sci.crypt
B4291	sci.crypt
B4292	sci.crypt
B4293	sci.crypt
B4294	sci.crypt
B4295	sci.crypt
B4296	sci.crypt
B4297	sci.crypt
B4298	sci.crypt
B4299	sci.crypt
B43	alt.atheism
B430	comp.graphics
B4300	sci.crypt
B4301	sci.crypt
B4302	sci.crypt
B4303	sci.crypt
B4304	sci.crypt
B4305	sci.crypt
B4306	sci.crypt
B4307	sci.crypt
B4308	sci.crypt
B4309	sci.crypt
B431	comp.graphics
B4310	sci.crypt
B4311	sci.crypt
B4312	sci.crypt
B4313	sci.crypt
B4314	sci.crypt
B4315	sci.crypt
B4316	sci.crypt
B4317	sci.crypt
B4318	sci.crypt
B4319	sci.crypt
B432	comp.graphics
B4320	sci.crypt
B4321	sci.crypt
B4322	sci.crypt
B4323	sci.crypt
B4324	sci.crypt
B4325	sci.crypt
B4326	sci.crypt
B4327	sci.crypt
B4328	sci.crypt
B4329	sci.crypt
B433	comp.graphics
B4330	sci.crypt
B4331	sci.crypt
B4332	sci.crypt
B4333	sci.crypt
B4334	sci.crypt
B4335	sci.crypt
B4336	sci.crypt
B4337	sci.crypt
B4338	sci.crypt
B4339	sci.crypt
B434	comp.graphics
B4340	sci.crypt
B4341	sci.crypt
B4342	sci.crypt
B4343	sci.crypt
B4344	sci.crypt
B4345	sci.crypt
B4346	sci.crypt
B4347	sci.crypt
B4348	sci.crypt
B4349	sci.crypt
B435	comp.graphics
B4350	sci.crypt
B4351	sci.crypt
B4352	sci.crypt
B4353	sci.crypt
B4354	sci.crypt
B4355	sci.crypt
B4356	sci.crypt
B4357	sci.crypt
B4358	sci.crypt
B4359	sci.crypt
B436	comp.graphics
B4360	sci.crypt
B4361	sci.crypt
B4362	sci.crypt
B4363	sci.crypt
B4364	sci.crypt
B4365	sci.crypt
B4366	sci.crypt
B4367	sci.crypt
B4368	sci.crypt
B4369	sci.crypt
B437	comp.graphics
B4370	sci.crypt
B4371	sci.crypt
B4372	sci.crypt
B4373	sci.crypt
B4374	sci.crypt
B4375	sci.crypt
B4376	sci.crypt
B4377	sci.crypt
B4378	sci.crypt
B4379	sci.crypt
B438	comp.graphics
B4380	sci.crypt
B4381	sci.crypt
B4382	sci.crypt
B4383	sci.crypt
B4384	sci.crypt
B4385	sci.crypt
B4386	sci.crypt
B4387	sci.crypt
B4388	sci.crypt
B4389	sci.crypt
B439	comp.graphics
B4390	sci.crypt
B4391	sci.crypt
B4392	sci.crypt
B4393	sci.crypt
B4394	sci.crypt
B4395	sci.crypt
B4396	sci.crypt
B4397	sci.crypt
B4398	sci.crypt
B4399	sci.crypt
B44	alt.atheism
B440	comp.graphics
B4400	sci.crypt
B4401	sci.crypt
B4402	sci.crypt
B4403	sci.crypt
B4404	sci.crypt
B4405	sci.crypt
B4406	sci.crypt
B4407	sci.crypt
B4408	sci.crypt
B4409	sci.crypt
B441	comp.graphics
B4410	sci.crypt
B4411	sci.crypt
B4412	sci.crypt
B4413	sci.crypt
B4414	sci.crypt
B4415	sci.crypt
B4416	sci.crypt
B4417	sci.crypt
B4418	sci.crypt
B4419	sci.crypt
B442	comp.graphics
